"pid","sale_price","sale_date","total_2024","total_2023","building_2024","building_2023","extra_2024","extra_2023","outb_2024","outb_2023","land_2024","land_2023"
5153,134000,2013-05-06,177450,112700,120190,80990,0,0,0,0,57260,31710
5154,0,2010-02-24,175700,108290,118440,76580,0,0,0,0,57260,31710
5155,129000,2012-11-29,177100,104160,120540,72800,0,0,0,0,56560,31360
5156,145000,2018-02-26,182980,114450,126420,83090,0,0,0,0,56560,31360
5157,81000,2000-05-17,142520,82740,83090,51380,0,0,2870,0,56560,31360
5158,292500,2021-12-17,193060,118930,133840,86100,0,0,0,0,59220,32830
5159,152900,2018-07-02,189280,112420,123970,74480,0,0,8750,6580,56560,31360
5160,15000,1993-06-18,184030,115780,125440,83370,0,0,0,0,58590,32410
5161,192000,2021-07-20,175560,107870,118300,75740,0,0,0,420,57260,31710
5162,255000,2024-07-22,173110,115710,115850,84000,0,0,0,0,57260,31710
5163,190000,2008-10-15,238490,139020,176260,106680,0,0,4970,630,57260,31710
5164,235000,2006-08-01,250880,161070,187950,124670,1750,1750,3920,2940,57260,31710
5165,75000,1999-10-01,190330,114100,130830,80990,0,0,2240,1400,57260,31710
5166,162000,2004-02-19,180950,111860,115710,75460,0,0,6020,3570,59220,32830
5167,115000,2020-10-07,188300,117740,132370,86800,0,0,0,0,55930,30940
5168,195000,2013-01-22,210630,128730,152670,96670,0,0,2030,1120,55930,30940
5169,82000,1997-09-16,190190,112000,133630,80640,0,0,0,0,56560,31360
5170,174000,2005-10-12,181930,110040,126000,79100,0,0,0,0,55930,30940
5171,0,1983-04-08,181160,115220,126560,84980,0,0,0,0,54600,30240
5172,140000,2013-04-22,182980,109480,126070,78890,0,0,1680,0,55230,30590
5173,0,1996-07-24,217420,133840,160160,100310,0,1820,0,0,57260,31710
5174,0,2018-02-28,202020,119980,144130,87920,0,0,0,0,57890,32060
5175,126000,2015-09-02,173530,106470,116270,74760,0,0,0,0,57260,31710
5176,110000,1991-04-01,186620,112980,130410,82390,0,0,980,0,55230,30590
5177,95000,1995-12-19,194810,113330,136150,80080,0,0,4060,3010,54600,30240
5178,156450,2016-06-02,177030,111650,119140,79590,0,0,0,0,57890,32060
5179,187000,2020-11-17,192360,109620,132440,76440,0,0,0,0,59920,33180
5180,199000,2019-09-05,193480,123760,133070,89950,0,0,1190,980,59220,32830
5181,73000,1997-05-23,180250,107590,125510,77910,0,0,1190,0,53550,29680
5182,0,1976-09-12,183400,109690,125510,77630,0,0,0,0,57890,32060
5183,275000,2022-09-30,219730,136850,149380,95900,4690,3780,7070,4760,58590,32410
5184,308500,2023-11-24,198800,115150,139230,84560,2940,0,1400,0,55230,30590
5185,143000,2018-01-31,188020,116760,125440,81410,0,0,3360,2520,59220,32830
5186,0,2016-05-16,187250,116060,129360,83650,0,0,0,350,57890,32060
5187,360000,2024-09-05,207760,117180,149870,85120,0,0,0,0,57890,32060
5188,335000,2024-01-31,228060,116130,167090,81620,0,0,3710,2800,57260,31710
5189,120000,2012-07-27,177450,107800,115850,72870,0,0,4340,3220,57260,31710
5190,123600,2001-03-30,179270,103810,122010,71750,0,0,0,350,57260,31710
5191,215000,2021-07-06,173880,108290,116620,76230,0,0,0,350,57260,31710
5192,250000,2024-02-05,171570,104230,114310,72520,0,0,0,0,57260,31710
5193,323900,2024-04-15,218960,125370,153580,88270,0,0,8120,5390,57260,31710
5194,120000,2014-11-17,194670,117460,137410,85750,0,0,0,0,57260,31710
5195,87500,2017-07-06,181580,109550,124320,77840,0,0,0,0,57260,31710
5196,290000,2021-06-04,235130,154980,165270,113330,0,0,11970,9590,57890,32060
5197,310000,2024-02-16,201950,111440,143360,79030,0,0,0,0,58590,32410
5198,0,2019-07-05,186760,115430,127190,82320,0,0,350,280,59220,32830
5199,250000,2021-05-12,182910,109270,121940,74760,0,0,3710,2800,57260,31710
5200,285000,2021-06-02,210280,128240,150360,95060,0,0,0,0,59920,33180
5201,93100,2014-08-29,184100,112000,119980,75460,0,0,5530,4130,58590,32410
5202,163000,2003-09-19,190610,110880,132720,78820,0,0,0,0,57890,32060
5203,295000,2023-03-16,230860,120050,156030,82250,9030,0,6580,4970,59220,32830
5204,135000,2003-01-06,205310,119700,141680,87640,0,0,5740,0,57890,32060
5205,170000,2014-06-24,189280,120190,125930,84210,0,0,6090,4270,57260,31710
5206,165000,2013-10-03,190400,118160,134470,87010,0,0,700,560,55230,30590
5207,245000,2024-12-11,188790,124600,132230,93240,0,0,0,0,56560,31360
5208,339900,2023-08-11,220360,109270,165130,78680,0,0,0,0,55230,30590
5209,148000,2003-05-13,195300,113190,133350,78890,0,0,0,0,61950,34300
5210,130000,2002-06-18,195650,114450,136430,81620,0,0,0,0,59220,32830
5211,220000,2023-08-11,202930,113400,139230,78540,0,0,700,0,63000,34860
5212,3e+05,2023-12-06,206150,112140,143080,78610,1680,0,840,0,60550,33530
5213,130000,2014-02-14,197050,116130,129990,78610,0,0,7840,4690,59220,32830
5214,176500,2011-06-28,192290,111440,133070,78610,0,0,0,0,59220,32830
5215,235000,2021-08-06,185360,110670,126770,77910,0,0,0,350,58590,32410
5216,164900,2013-08-16,192780,115220,132230,81690,0,0,0,0,60550,33530
5217,187500,2008-10-31,208530,114170,148610,80290,0,0,3360,2520,56560,31360
5218,0,2014-01-08,207970,128170,142520,92610,0,0,7560,3500,57890,32060
5219,165000,2009-08-31,186060,106400,125510,72870,0,0,0,0,60550,33530
5220,162000,2009-04-27,181090,109270,114310,71750,0,0,8190,5110,58590,32410
5221,140000,2017-03-24,182560,110040,123970,77630,0,0,0,0,58590,32410
5222,120000,2016-10-27,208530,117040,149940,84630,0,0,0,0,58590,32410
5223,0,2023-08-24,194740,120330,129710,84700,0,0,6440,3220,58590,32410
5224,168500,2019-10-03,185780,108010,127190,75600,0,0,0,0,58590,32410
5225,130000,2016-10-24,191660,112560,132440,79730,0,0,0,0,59220,32830
5226,133000,2002-10-10,195930,118370,130130,81690,0,0,9240,5320,56560,31360
5227,0,1996-10-28,185920,112560,130690,81550,0,0,0,420,55230,30590
5228,206000,2021-01-27,174510,105070,115920,72660,0,0,0,0,58590,32410
5229,0,2005-11-02,180460,111930,116970,76650,0,0,840,630,62650,34650
5230,178000,2004-06-03,183400,113470,126350,81620,0,0,1120,910,55930,30940
5231,235000,2021-12-21,204750,119490,148820,88550,0,0,0,0,55930,30940
5232,108900,1999-12-30,197750,113330,137900,79450,0,0,3920,2940,55930,30940
5233,190000,2004-06-03,190120,118580,133560,87220,0,0,0,0,56560,31360
5234,163000,2020-04-30,181720,109970,116130,72870,0,0,4340,3220,61250,33880
5235,80000,2001-11-30,196840,120330,139720,88970,0,0,560,0,56560,31360
5236,159000,2003-10-02,189350,114310,129290,80080,0,0,5040,3780,55020,30450
5237,190000,2019-03-27,206220,123690,148960,91980,0,0,0,0,57260,31710
5238,140000,2017-12-15,198590,117600,139370,84770,0,0,0,0,59220,32830
5239,258000,2022-02-18,199220,122570,131810,84000,0,0,8190,5740,59220,32830
5240,0,2015-03-30,165410,104930,109480,73990,0,0,0,0,55930,30940
5241,258000,2021-12-22,203350,117950,141120,83930,0,0,4340,1960,57890,32060
5242,135500,1990-06-04,187740,122220,126490,85960,0,0,3360,4200,57890,32060
5243,193000,2019-03-26,212100,129850,154210,97790,0,0,0,0,57890,32060
5244,224000,2020-07-02,205940,148050,148050,115990,0,0,0,0,57890,32060
5245,125000,2013-11-21,183960,110740,126070,78680,0,0,0,0,57890,32060
5246,116500,1991-01-22,196630,116480,138040,84420,0,0,700,0,57890,32060
5247,172000,2009-07-10,183400,105210,125510,72870,0,0,0,280,57890,32060
5248,0,1987-08-19,186410,112560,128520,80500,0,0,0,0,57890,32060
5249,45000,2017-11-09,193620,120120,132650,84560,0,0,3080,3500,57890,32060
5250,172500,2013-08-20,212100,129500,151130,95200,2660,1890,420,350,57890,32060
5251,270000,2025-01-13,201110,137340,140840,102620,2380,1960,0,700,57890,32060
5252,136000,2009-02-23,194460,119350,135870,86240,0,0,3360,2520,55230,30590
5253,161950,2008-04-03,189700,113400,131460,81340,0,0,980,350,57260,31710
5254,153000,2002-09-26,204540,124320,139580,86800,0,0,7700,5810,57260,31710
5255,178900,2003-10-29,190400,121940,123970,83300,2380,1820,6790,5110,57260,31710
5256,176000,2004-03-19,196840,118300,131740,80710,0,0,7840,5880,57260,31710
5257,0,1987-09-01,180530,110950,122640,78890,0,0,0,0,57890,32060
5258,109000,1999-12-20,186550,112840,126070,78540,0,0,3920,2940,56560,31360
5259,136000,2000-05-26,208390,129080,152460,98140,0,0,0,0,55930,30940
5260,168000,2020-02-06,177310,109060,122710,78820,0,0,0,0,54600,30240
5261,196500,2004-07-02,180600,109900,120050,75530,0,0,3990,3010,56560,31360
5262,181000,2004-05-10,200130,122500,142870,90790,0,0,0,0,57260,31710
5263,210000,2020-08-19,227430,147000,163100,112140,0,0,8400,3920,55930,30940
5264,255000,2022-06-22,195790,113890,137200,80780,0,0,3360,2520,55230,30590
5265,132000,1990-07-03,193480,117740,119980,75460,0,0,8050,6020,65450,36260
5266,0,2017-07-21,208110,110670,137830,70280,0,0,7140,5390,63140,35000
5267,0,1989-03-30,210140,119910,148330,84700,0,0,4900,3710,56910,31500
5268,225500,2022-04-21,195860,120750,133630,85470,0,0,6580,4480,55650,30800
5269,149000,2010-03-25,199850,119560,145460,89460,0,0,0,0,54390,30100
5270,0,1978-03-22,188090,113750,130270,81410,2800,1890,0,0,55020,30450
5271,177000,2017-12-01,200830,124180,145180,93380,0,0,0,0,55650,30800
5272,202000,2005-06-08,185850,112490,130200,80850,0,0,0,840,55650,30800
5273,235000,2021-12-10,189840,112280,132510,80150,0,0,1050,980,56280,31150
5274,212000,2023-01-18,201880,118790,134330,80290,0,0,11900,7700,55650,30800
5275,182500,2024-03-06,222530,104720,166880,73920,0,0,0,0,55650,30800
5276,192000,2020-07-14,190050,123270,134400,92470,0,0,0,0,55650,30800
5277,0,2001-01-23,191380,105420,133210,73360,0,0,2520,1260,55650,30800
5278,120000,2012-01-20,186900,107870,127890,74550,0,0,3360,2520,55650,30800
5279,0,1999-12-20,170450,102900,114800,72100,0,0,0,0,55650,30800
5280,190000,2005-06-02,200270,114940,136640,78120,0,0,7980,6020,55650,30800
5281,188500,2003-08-29,212030,124880,153020,91560,0,0,3360,2520,55650,30800
5282,230000,2022-06-15,196140,112070,137130,78750,0,0,3360,2520,55650,30800
5283,153000,2012-11-16,202720,123760,133980,85680,0,0,9940,5530,58800,32550
5284,245000,2023-01-04,211540,116480,140000,74970,0,0,9380,7070,62160,34440
5285,0,2017-08-12,188580,109830,128450,74760,0,0,0,0,60130,35070
5286,0,1994-09-30,210420,126630,151830,94220,0,0,0,0,58590,32410
5287,3e+05,2022-08-04,195860,120050,137270,87640,0,0,0,0,58590,32410
5288,0,1984-09-06,192080,118790,133490,86380,0,0,0,0,58590,32410
5289,178000,2009-12-15,178010,107590,119420,75180,0,0,0,0,58590,32410
5290,189900,2008-08-06,199920,114940,141330,82530,0,0,0,0,58590,32410
5291,140000,2002-10-29,181440,119910,120330,85610,0,0,560,770,60550,33530
5292,116000,2001-12-05,199360,120610,139440,87430,0,0,0,0,59920,33180
5293,111000,1998-01-08,192570,129360,132020,95830,0,0,0,0,60550,33530
5294,150000,2022-01-20,197050,86660,139650,54740,0,0,2870,1750,54530,30170
5295,195000,2020-09-16,196140,125230,134750,92050,0,0,1470,0,59920,33180
5296,190000,2004-02-17,189210,119770,123130,81970,0,0,6160,4620,59920,33180
5297,3e+05,2022-04-27,208460,115850,145880,80500,0,0,3360,2520,59220,32830
5298,90000,1995-12-26,189210,111090,130620,78680,0,0,0,0,58590,32410
5299,223000,2020-10-22,217980,148400,158550,112210,0,2380,840,1400,58590,32410
5300,225000,2021-10-15,206360,122150,147770,89740,0,0,0,0,58590,32410
5301,247900,2021-08-06,204890,129010,138040,89810,0,0,8960,7140,57890,32060
5302,0,1986-04-30,192570,121520,134680,89460,0,0,0,0,57890,32060
5303,125000,2016-06-28,199430,116760,138880,83230,0,0,0,0,60550,33530
5304,0,2016-01-29,187250,112210,131320,81270,0,0,0,0,55930,30940
5305,209900,2017-11-27,206850,132090,132930,80710,2730,1890,0,0,71190,49490
5306,220000,2005-05-02,195510,125440,143360,89110,2730,1960,0,0,49420,34370
5307,169900,2001-11-01,239610,158550,173670,110320,2730,1960,910,700,62300,45570
5308,0,1990-02-01,272650,188230,197960,135310,2730,1960,9660,7700,62300,43260
5309,110000,1993-12-30,219940,164430,155050,119210,2590,1960,0,0,62300,43260
5310,233000,2012-11-13,289730,189560,224700,144410,2730,1890,0,0,62300,43260
5311,230000,2018-06-28,240520,165340,173670,116900,2730,3920,0,0,64120,44520
5312,308000,2008-09-08,272930,178010,196700,130410,11130,1960,0,350,65100,45290
5313,174000,2021-10-27,287630,190470,207410,134190,2590,1890,700,560,76930,53830
5314,297600,2005-08-01,265790,166460,190330,113820,3430,2590,0,0,72030,50050
5315,382000,2025-04-01,241010,122710,176330,87430,2030,0,3430,2450,59220,32830
5316,121000,2001-09-24,178990,109830,121100,75530,0,2240,0,0,57890,32060
5317,1,2016-04-26,218120,142380,153090,94920,2730,1890,0,0,62300,45570
5318,365000,2005-11-02,298060,196000,233940,154770,5880,4550,1330,420,56910,36260
5319,133000,1996-08-22,221550,142450,163170,105070,2730,1960,0,0,55650,35420
5320,340000,2023-03-20,285530,175490,227150,138180,2730,1890,0,0,55650,35420
5321,225000,2020-11-23,184590,117040,125790,72380,2800,1890,0,0,56000,42770
5322,259750,2016-09-19,235620,153930,172970,113890,2730,1890,0,0,59920,38150
5323,147500,2020-09-17,227710,146650,166110,107170,2590,1890,0,0,59010,37590
5324,307000,2005-06-23,335020,205380,268030,161560,9170,6650,0,350,57820,36820
5325,3e+05,2023-06-05,209160,137480,149310,98980,2660,1960,910,700,56280,35840
5326,220000,2002-11-19,239680,160580,180040,122290,2730,1960,910,700,56000,35630
5327,131000,1995-06-02,241990,167860,183260,130270,2730,1960,0,0,56000,35630
5328,174000,2014-03-24,205870,140280,149870,104650,0,0,0,0,56000,35630
5329,0,1995-10-04,5740,3640,0,0,0,0,0,0,5740,3640
5330,0,1982-07-19,249340,161070,174930,111930,0,0,700,560,73710,48580
5331,0,2003-01-22,216090,132090,137200,80080,0,0,7070,5320,71820,46690
5332,268250,2011-08-22,239820,165970,153860,108220,2660,1890,8680,6370,74620,49490
5333,0,1969-01-23,72030,46900,0,0,0,0,0,0,72030,46900
5334,149000,1993-06-29,267120,199640,207480,161700,0,0,0,0,59640,37940
5335,0,2021-12-01,233730,151620,174510,113750,2660,1890,1190,700,55370,35280
5336,140000,2020-08-04,240660,149170,175000,106610,2800,1820,5950,4480,56910,36260
5337,365000,2006-07-03,265020,180320,201180,138950,3010,2170,0,420,60830,38780
5338,285000,2019-08-27,295470,208880,220500,159950,3150,2240,0,0,71820,46690
5339,420000,2024-09-19,251860,156310,183120,109340,0,0,16100,13440,52640,33530
5340,139265,1993-05-07,216580,134190,163590,100240,2940,2100,0,0,50050,31850
5341,134000,1994-03-28,221550,147840,169120,114240,2940,2100,0,0,49490,31500
5342,155111,2000-10-06,209020,153790,155190,119280,2940,2100,0,0,50890,32410
5343,179900,2018-06-26,235200,159390,183120,126210,0,0,0,0,52080,33180
5344,134500,1996-09-25,208110,134330,153160,98980,2870,2170,0,0,52080,33180
5345,345500,2022-05-24,241990,164640,189910,131110,0,0,0,350,52080,33180
5346,266000,2008-05-29,198870,134050,146090,100310,0,0,700,560,52080,33180
5347,315000,2006-08-24,221270,149940,165620,114170,3010,2240,0,0,52640,33530
5348,250000,2023-03-16,228410,149940,172550,113960,2940,2170,840,630,52080,33180
5349,325000,2024-09-16,212660,140210,156730,104160,2940,2170,910,700,52080,33180
5351,238000,2017-09-25,239120,162750,186060,128800,3010,2100,0,0,50050,31850
5352,435000,1992-03-18,50050,31850,0,0,0,0,0,0,50050,31850
5353,353055,2022-04-26,239820,158060,175000,122290,12180,2170,560,420,52080,33180
5354,193000,2002-10-31,204120,136010,148260,99960,3780,2870,0,0,52080,33180
5355,185000,2002-09-23,207550,131180,152460,95480,3010,2170,0,350,52080,33180
5356,218000,2004-05-27,224700,141960,168910,105980,2940,2170,770,630,52080,33180
5357,130000,1998-11-05,228690,145740,164640,102620,11970,9590,0,350,52080,33180
5358,1e+05,2019-12-12,195370,122290,131180,81410,0,0,0,0,64190,40880
5359,350000,2020-11-24,103880,106750,0,0,0,0,0,21770,103880,84980
5361,194000,2014-09-08,245210,158900,175490,115640,2660,1890,2100,0,64960,41370
5362,220000,2024-11-25,280490,180320,188230,113750,0,0,19670,16170,72590,50400
5363,240000,2020-10-05,233800,160860,175070,116200,2730,1890,0,0,56000,42770
5364,215000,2004-12-29,187810,122150,129220,89250,2660,1960,0,0,55930,30940
5365,0,2021-06-21,184240,117250,127680,85540,0,0,0,350,56560,31360
5366,289900,2006-05-02,245210,139510,176610,98420,3080,2380,13440,5530,52080,33180
5367,265000,2023-03-01,197260,127260,142310,92120,2870,1960,0,0,52080,33180
5368,163000,2018-01-26,206920,128870,152250,93870,2590,1820,0,0,52080,33180
5369,190000,2017-08-22,199640,129990,143710,94500,2660,1960,630,0,52640,33530
5370,3e+05,2021-07-01,249760,167860,174300,118510,5600,3850,14070,10010,55790,35490
5371,127900,1999-03-02,202650,128800,145740,92610,2660,1890,420,0,53830,34300
5372,122000,1997-01-21,201250,128240,146370,93170,2800,1890,0,0,52080,33180
5373,150000,2002-04-30,200130,121660,145390,86660,2660,1820,0,0,52080,33180
5374,0,2019-09-13,184520,107100,123620,73080,8190,0,3990,3010,48720,31010
5375,75000,2001-12-19,263690,157920,203700,119560,0,0,770,630,59220,37730
5376,160000,2003-06-17,203490,129080,144900,91420,2590,1890,910,700,55090,35070
5377,102352,2012-03-30,184450,118720,126700,82810,0,0,2660,840,55090,35070
5378,144000,2009-07-15,275870,166740,182000,109970,2800,1890,30870,16520,60200,38360
5379,230000,2019-09-25,219520,157150,166250,123130,1820,1260,0,0,51450,32760
5380,0,1970-03-03,225330,140770,164850,101220,2590,1820,4060,3430,53830,34300
5381,0,1926-01-07,148540,123410,0,0,0,0,0,0,148540,123410
5382,0,1942-10-16,241850,183050,0,0,0,0,11690,7980,230160,175070
5383,294000,2009-05-11,259910,171500,200270,132860,5110,3710,1330,1050,53200,33880
5384,1000,2004-02-06,152600,127470,0,0,0,0,0,0,152600,127470
5385,258000,2022-02-14,194740,119910,129430,82880,0,0,6720,4620,58590,32410
5386,145000,2002-01-23,216510,129990,154560,95060,0,0,3360,2520,58590,32410
5387,138250,2001-12-13,199360,118930,140770,86520,0,0,0,0,58590,32410
5388,166000,2016-09-12,203000,122150,147070,91210,0,0,0,0,55930,30940
5389,176000,2017-10-02,213220,126280,157290,95340,0,0,0,0,55930,30940
5390,73000,1994-02-23,213850,132510,149310,96390,2590,1820,0,0,61950,34300
5391,77000,1997-05-22,194740,113260,138810,82320,0,0,0,0,55930,30940
5392,0,1971-07-01,222810,137340,160790,102620,2800,1890,0,0,59220,32830
5393,133000,1990-08-24,207200,128170,146510,94150,0,0,1470,1190,59220,32830
5394,0,1998-04-13,200620,115150,136710,79100,0,0,3360,2520,60550,33530
5395,215000,2013-10-07,204890,136850,146300,104440,0,0,0,0,58590,32410
5396,299900,2023-10-18,209510,125790,150290,92960,0,0,0,0,59220,32830
5397,0,1991-04-03,212170,125510,152950,92680,0,0,0,0,59220,32830
5398,189900,2019-08-22,205170,126000,145670,91280,2940,1890,0,1470,56560,31360
5399,0,1998-11-25,202580,123200,147350,92610,0,0,0,0,55230,30590
5400,0,1968-07-31,174999,115710,119069,84770,0,0,0,0,55930,30940
5401,98000,1999-07-02,183890,113890,125930,81410,0,0,2030,1540,55930,30940
5402,1e+05,2001-04-20,188300,122150,128660,88410,0,0,3710,2800,55930,30940
5403,96300,1998-06-05,197960,119280,138040,86100,0,0,0,0,59920,33180
5404,240000,2021-07-30,202020,124040,144130,91980,0,0,0,0,57890,32060
5405,169000,2018-07-02,197260,121450,140700,90090,0,0,0,0,56560,31360
5406,170000,2004-06-22,184450,114450,127890,82880,0,0,0,210,56560,31360
5407,225000,2006-11-30,181720,116760,124740,85050,0,0,420,350,56560,31360
5408,80200,2016-07-21,182980,106750,123620,73570,2800,1820,0,0,56560,31360
5409,169900,2011-05-18,202160,122640,142240,88760,0,0,3360,2520,56560,31360
5410,0,1969-08-19,4620,2590,0,0,0,0,0,0,4620,2590
5411,95000,2016-05-23,194320,118510,125510,80010,5110,3640,5810,2800,57890,32060
5412,275000,2022-09-20,194740,121660,134680,87360,2730,1960,1400,1400,55930,30940
5413,145000,2021-11-26,184520,113260,116270,74760,0,0,9660,6090,58590,32410
5415,209000,2016-04-20,209370,132720,150220,99540,2590,1820,0,0,56560,31360
5416,255000,2023-03-10,207200,129220,152040,97860,2590,1890,0,350,52570,29120
5417,224900,2021-05-26,213780,127610,150150,90370,2730,1890,8330,6230,52570,29120
5419,118000,2000-03-23,202370,123830,131250,83370,3500,2520,4620,3080,63000,34860
5420,217500,2005-09-28,181020,112350,128450,83230,0,0,0,0,52570,29120
5421,133000,2000-12-01,188370,120680,124390,83580,2590,1890,6160,4620,55230,30590
5422,99900,2000-07-19,179690,109690,125860,79730,0,0,280,280,53550,29680
5423,330000,2025-06-05,206430,133560,147840,98140,0,1610,3990,3570,54600,30240
5424,358000,2024-02-23,243180,126210,181370,91210,3220,1890,3360,2520,55230,30590
5425,220000,2020-12-01,192990,125160,137620,94080,2800,1960,0,0,52570,29120
5426,0,1976-08-20,232820,148610,158620,105910,2800,1890,6020,4550,65380,36260
5427,223000,2017-06-19,243460,158410,164710,112000,2660,1890,12110,9100,63980,35420
